Category,Customer_ID,Website,Comment,Label,Date
A2,876,Amazon,I tasted it but it's totally without aromatic. On top i saw bubbles that's means it's prepared via machine. Money not worth it,Negative,01.09.2024
A2,877,Amazon, Well Marketed Ghee that need not reflect the ethos,Negative,01.09.2024
A2,878,Amazon, really disappointed with quality.i dont like smell and its like a butter we consume,Negative,01.09.2024
A2,879,Amazon,The Ghee is solid in even 38+ degrees. The aroma is also not there. It feels highly adulterated this time and it has forced me to look for a different brand from now.,Negative,01.09.2024
A2,880,Amazon,Initially flavour was good but after using few days flavour gone.,Negative,01.09.2024
A2,881,Amazon,I using since 1 year good test feel improve muscles and strong stomach cool down feel energetic,Positive,01.09.2024
A2,882,Amazon,"I have been using your a2 ghee for a year now A2 ghee is medicine specially when its pure . When its considered as medicine you cant go wrong on quality , and that is trust on your quality standard.",Positive,01.09.2024
A2,883,Amazon,Love the flavours n a post meal feel good feeling,Positive,01.09.2024
A2,884,Amazon,Excellent product must buy,Positive,01.09.2024
A2,885,Amazon,Taste is very authentic and we have it daily in our diet.,Positive,01.09.2024
A2,886,Amazon,Have been a regular user of this ghee since 2020. It's very authentic and tasty,Positive,01.09.2024
A2,887,Amazon,I have using this product from last year and I can say this product is great in the market,Positive,01.09.2024
A2,888,Amazon,I like A-2 cow ghee very much,Positive,01.09.2024
A2,889,Amazon,"Excellent Ghee Quality, I am using it since last 3 yrs. Quality and taste remains the same through out. Suggest to maintain the same quality and do not dilute it.",Positive,01.09.2024
A2,890,Amazon,"I use it generously in my food knowing that it's safe ,pure and adds great flavour to my food as also good for my health",Positive,01.09.2024
A2,891,Amazon,Your ghee is very loose and smells like butter milk.,Negative,01.09.2024
A2,892,Amazon,Excellent quality and tasty Ghee,Positive,01.09.2024
A2,893,Amazon,The best and genuine cow ghee available in India right now. I have also suggested this to my friends and many are buying this product. 10,Positive,01.09.2024
A2,894,Amazon,Worth the penny,Positive,01.09.2024
A2,895,Amazon,This ghee fulfils all the sensory tastes any food item should have. It LOOKS great it SMELLS great and it TASTES great.,Positive,01.09.2024
A2,896,Amazon,The quality is really impressive. Feeling is good while eating.,Positive,01.09.2024
A2,897,Amazon,Bad product quality,Negative,01.09.2024
A2,898,Amazon,The quality is amazing but the price is a bit too high . So maybe more lucrative discounts can be offered .,Neutral,01.09.2024
A2,899,Amazon,Ghee is simply danedar and takes us back to the good old days. ,Positive,01.09.2024
A2,900,Amazon,"Till date no issue with the quality of ghee, however its price must be lesser as its consumption is very high for me.",Neutral,01.09.2024
A2,901,Amazon,nice aroma nd nice taste...my children loved it,Positive,01.09.2024
A2,902,Amazon,Great quality and Amazing taste.,Positive,01.09.2024
A2,903,Amazon,Desi ghee is tasty as well as smell is also good. Will purchase again.,Positive,01.09.2024
A2,904,Amazon,"It's taste, texture, aroma everything is authentic. Everyone in the family liked it. Go for it, you'll not regret.",Positive,01.09.2024
A2,905,Amazon,The product is very good .,Positive,01.09.2024
A2,906,Amazon,"I use this product as I feel it’s pure , perfect n safe…. I m not using any other product which claims to be better or good as once you taste the best it difficult to switch",Positive,01.09.2024
A2,907,Amazon,Nothing better than this.,Positive,01.09.2024
A2,908,Amazon,The best in the market. This is the second time i am ordering the ghee,Positive,01.09.2024
A2,909,Amazon,I always liked the consistency of the ghee,Positive,01.09.2024
A2,910,Amazon,We liked the ghee in terms of taste and smell. In all delivery quite consistent quality all time.,Positive,01.09.2024
A2,911,Amazon,Purity in quality,Positive,01.09.2024
A2,912,Amazon,"smells so good,feel like bought from native, price is little bit higher side but very nice",Positive,01.09.2024
A2,913,Amazon,very nice taste,Positive,01.09.2024
A2,914,Amazon,The ghee is absolutely delicious.,Positive,01.09.2024
A2,915,Amazon,This desi ghee is absolutely wonderful. The price is appropriate as per the quality anveshan offers. Aroma is so good that you can be assured that it it pure for sure.,Positive,01.09.2024
A2,916,Amazon,the ghee is the best. We just love it,Positive,01.09.2024
A2,917,Amazon,"A2 ghee is available in many brands, but anveshan A2 hallikar cow ghee is 100% best quality and pure",Positive,01.09.2024
A2,918,Amazon,"Before using this ghee, I never liked to add ghee in my food I didn't like the smell of ghee. After using this ghee, I am fan of this product... Nowadays, without ghee I feel something missing in my food.",Positive,01.09.2024
A2,919,Amazon,I had tried anveshan ghee before so i wasz confident while placing my ghee combo order. And as expected it came perectly fine.,Positive,01.09.2024
A2,920,Amazon,"It increases the flavour of my dishes, everyone in the family loves it",Positive,02.09.2024
A2,921,Amazon,Loved its taste & flavour......All products of anveshan are natural & pure,Positive,02.09.2024
A2,922,Amazon,This ghee is very good as this is a desi cow ghee which is made up of the milk of hallikar cow. ,Positive,02.09.2024
A2,923,Amazon,Amazing consistency I will use this ghee only from now on,Positive,02.09.2024
A2,924,Amazon,Aroma is so tempting,Positive,02.09.2024
A2,925,Amazon,I don't have words to describe how amazing this ghee is..,Positive,02.09.2024
A2,926,Amazon,Premium quality Ghee made from cow milk has well known health benefits,Positive,02.09.2024
A2,927,Amazon,The higher price is justified by its quality and health benefits.,Positive,02.09.2024
A2,928,Amazon,"When added to food , makes the taste of the food richer. It's authentic, has a rich flavour and a golden colour. The best A2 ghee .",Positive,02.09.2024
A2,929,Amazon,A beautiful Golden Ghee with best taste. I have never used such a tasty Ghee as it's really yummy. I m using it regularly.,Positive,02.09.2024
A2,930,Amazon,I have never found such purity in any ghee with the amazing taste.,Positive,02.09.2024
A2,931,Amazon,One of the best ghee and brand i came across.,Positive,02.09.2024
A2,932,Amazon,My search for my perfect ghee is over with anveshan a2 ghee. Keep up the quality of your products!,Positive,02.09.2024
A2,933,Amazon,its been 2-3 months since i started using this ghee from anveshan and i love it .,Positive,02.09.2024
A2,934,Amazon,People giving negative feedback should think twice or saying its costly should check the quality of the products that are available in the market. It is good and genuine ghee.,Positive,02.09.2024
A2,935,Amazon,It is exactly how i make it at home. Though i don't usually get time to make it at home always. So very happy that I got a brand that provides premium quality ghee.,Positive,02.09.2024
A2,936,Amazon,"l liked the ghee so much, will buy again",Positive,02.09.2024
A2,937,Amazon,"Perfect in true sense, good taste, aroma, best quality and well packed.",Positive,02.09.2024
A2,938,Amazon,Reminds me of the ghee that my mother used to make when we were in the village. So difficult to get the same delicious desi ghee now,Positive,02.09.2024
A2,939,Amazon,The ghee comes in a glass jar unlike the sanchi ghee that i used earlier. The flavour is nice and everyone in our family likes it.,Positive,02.09.2024
A2,940,Amazon,The consistency of the gheee is amazing....no competition. Glad to buy this ghee from anveshan.,Positive,02.09.2024
A2,941,Amazon,"I never had such pure ghee in my life,it's texture,flavour and smell is just absolutely fabulous,I am really satisfied ",Positive,02.09.2024
A2,942,Amazon,The customer support is awesome. The packaging too is awesome. Ghee tastes good .,Positive,02.09.2024
A2,943,Amazon, Kudos!! to the seller for well packaged delivery and good quality ghee. ,Positive,02.09.2024
A2,944,Amazon,I am very happy with the Anveshan team for taking my feedback positively and working towards it. They called me personally to understand my concerns.,Positive,02.09.2024
A2,945,Amazon,Tastes like home made. Even the consistency is like home made ghee. Container s look cute..,Positive,02.09.2024
A2,946,Amazon,Good quality ghee,Positive,02.09.2024
A2,947,Amazon,Product is good but only thing is that there is spill over once the plastic coating is taken of. About the qualities or rather benefits did not find any changes.,Positive,02.09.2024
A2,948,Amazon,"Good but expensive, keeps getting more expensive every few months",Positive,02.09.2024
A2,949,Amazon,"Nice taste, and healthy",Positive,02.09.2024
A2,950,Amazon,ghee quality is good,Positive,03.09.2024
A2,951,Amazon,Taste is good,Positive,03.09.2024
A2,952,Amazon,"Good ghee and healthy too. Although slightly costly but its for our own health. Prepared through traditional Indian method, it envelops all the nutrition needed by our body. Indeed a super food.",Positive,03.09.2024
A2,953,Amazon,I wanted to try this ghee bcoz of the reviews. The ghee is good but it is just like the ghee i have tried and used before.,Neutral,03.09.2024
A2,954,Amazon,"So satisfied and happy with the ghee, my mom loves it so no other validation neede!",Positive,03.09.2024
A2,955,Amazon,"Product was very good, but price is bit high.",Neutral,03.09.2024
A2,956,Amazon,I am having since last 6 months. The taste is at its best and I have never had better ghee than this. Amazing product,Positive,03.09.2024
A2,957,Amazon,This is is of excellent quality. Great taste and pure.,Positive,03.09.2024
A2,958,Amazon,"I recommend to every one who likes ghee, try once. I am sure you will definitely change your mind forever",Positive,03.09.2024
A2,959,Amazon,"Really best ghee, I have tried many brands but I found it the best",Positive,03.09.2024
A2,960,Amazon,"you can tell from the smell that it is desi ghee , so pure and tempting. Just wowww",Positive,03.09.2024
A2,961,Amazon,"I recieved my ghee jars fine but it could have been packed better since ghee is packed in glass ja, need to have a more cautious and protective packaging.",Positive,03.09.2024
A2,962,Amazon,"There is no problem with the product but it is the ghee is same for me, tastes likeother brands only.",Positive,03.09.2024
A2,963,Amazon,"Best product in best price, liked it alot",Positive,03.09.2024
A2,964,Amazon,Super tasty & healthy,Positive,03.09.2024
A2,965,Amazon,overall a good genuine product from anveshan but recieved the order late so not giving 5 star.,Positive,03.09.2024
A2,966,Amazon,"Compared to other ghee available in the market, this ghee is special as it is prepared from hallikar cow milk and is curd churned.",Positive,03.09.2024
A2,967,Amazon,"At first I was bit hesitant, but later after trying this ghee I would say, go for it.",Positive,03.09.2024
A2,968,Amazon,This ghee is best and any food item prepared using this ghee tastes very good.,Positive,03.09.2024
A2,969,Amazon,"My friend recommended this product and after having it, I like it a lot",Positive,03.09.2024
A2,970,Amazon,Awesome taste and aroma just like home made pure ghee.,Positive,03.09.2024
A2,971,Amazon,"After eating this ghee for few months now, I can see lot of improvements in my overall health.",Positive,03.09.2024
A2,972,Amazon,I have tried Hallikar cow ghee earlier and this one stands out best!,Positive,03.09.2024
A2,973,Amazon,This ghee is amazing compared to the generic ghee available in the market,Positive,03.09.2024
A2,974,Amazon,"very nice and tasty ghee, my family like it.",Positive,03.09.2024
A2,975,Amazon,"I have been using this ghee for 3 months now and it is healthy, tasty and full of nutrition",Positive,03.09.2024
A2,976,Amazon,I have never found such purity in any ghee with the amazing taste.,Positive,03.09.2024
A2,977,Amazon,"The ghee is just amazing to have, it has nice colour and the aroma is so strong and deep that it will make you feel the taste of authentic home made ghee.",Positive,03.09.2024
A2,978,Amazon,I really like the product and it makes me feel that I am using home made ghee for my family.,Positive,03.09.2024
A2,979,Amazon,A little bit costly but worth money. Really great taste and smell like homemade ghee. Even I got the smell from the outside of the packaging.,Positive,03.09.2024
A2,980,Amazon,The smell is less compare to other but overall nice,Positive,03.09.2024
A2,981,Amazon,"I daily apply the ghee on chapatis, it is delicious.",Positive,03.09.2024
A2,982,Amazon,The ghee in my view is good but not much different from other brands that i have tried.,Neutral,03.09.2024
A2,983,Amazon,The aroma is good.,Positive,03.09.2024
A2,984,Amazon,"It tastes so amazing, my sis have also started eating ghee bcoz it is so delicious and also healthy.",Positive,03.09.2024
A2,985,Amazon,after 1 week only they were very impressed with the quality of food that was being prepared because of these oils.,Positive,03.09.2024
A2,986,Amazon,ghee is so pure just like the one we make at home. amazed how it is available in the market. You won't stop licking it . love love it,Positive,03.09.2024
A2,987,Amazon,The packing was up todate. the ghee is pure and tasty too. I usually add it almost all my dishes beacuse of its fresh taste and good aroma.,Positive,03.09.2024
A2,988,Amazon,"After years of buying from reputed and popular brands and basically consuming aduletrated ghee,I came across this. ",Positive,03.09.2024
A2,989,Amazon,so thick and heavy ghee. the consistency is mind blowing,Positive,03.09.2024
A2,990,Amazon,Impressive quality ghee offered by anveshan. go for it!,Positive,03.09.2024
A2,991,Amazon,"My mom is so happy to get this pure desi cow ghee. Very few brands offer pure and quality ghee nowadays, anveshan is one of them.",Positive,04.09.2024
A2,992,Amazon,the quality and quantity is good for the price.,Positive,04.09.2024
A2,993,Amazon,"bought it for the first time, this ghee is so pure you can tell from the enticing aroma.",Positive,04.09.2024
A2,994,Amazon,Theghee melts in urmouth so delicious. U can try it!,Positive,04.09.2024
A2,995,Amazon,Me and my neighbour kept one jar each and both of us apprciate the quality of ghee anveshan offers. Great work!,Positive,04.09.2024
A2,996,Amazon,Cost of ghee has been increased .,Negative,04.09.2024
A2,997,Amazon,Too much cost,Negative,04.09.2024
A2,998,Amazon,I find that the quality is not that good as it use to be and the prices are going higher too.,Negative,04.09.2024
A2,999,Amazon,"the quality of this product is far from what I expected. Unlike the rich, vibrant yellow color and strong aroma of good quality turmeric, this powder was dull and lacked the characteristic fragrance.",Negative,04.09.2024
A2,1000,Amazon,It is not daanedar and during summer it should not be thick but it is thick not melty.,Negative,04.09.2024
A2,1001,Amazon,The great quality with great price thankyou sooo much,Positive,04.09.2024
A2,1002,Amazon,Good authentic taste.,Positive,04.09.2024
A2,1003,Amazon,The Ghee is not up to the mark and is low quality. Its texture is not good and its not boiled perfectly. The Colour of the ghee shows it is not boiled up to the mark and also its aged. The aroma also is not good.,Negative,04.09.2024
A2,1004,Amazon,I strongly recommend not to buy this ghee. Very poor quality.,Negative,04.09.2024
A2,1005,Amazon,"I had purchased it already two times. Third time,the yellow colour of cow ghee is white. It leads to think it may be adultered with buffalo ghee or else other. If the manufacturers may reply about the whitish colur of this ghee,it may be useful.",Neutral,04.09.2024
A2,1006,Amazon,I like the product and purity,Positive,04.09.2024
A2,1007,Amazon,It has value for money but hopefully it is authentic. Tastes decent,Positive,04.09.2024
A2,1008,Amazon,Good product and reasonable at reasonable price.,Positive,04.09.2024
A2,1009,Amazon,Good to buy,Positive,04.09.2024
A2,1010,Amazon,Not upto the mark in comparison with the competition should have been better,Neutral,04.09.2024
A2,1011,Amazon,Its not pure ghee.,Negative,04.09.2024
A2,1012,Amazon,It doesn't have smell and taste.,Negative,04.09.2024
A2,1013,Amazon,There was a puncture in the aluminium seal. Received a greasy tin,Negative,04.09.2024
A2,1014,Amazon,"Product is good, delivery was incomplete.",Neutral,04.09.2024
A2,1015,Amazon,Item came in defective form. Shall not order this item further. Very bad experience I have faced.,Negative,04.09.2024
A2,1016,Amazon,"This ghee brand sells by the word of the mouth. If looking for quality ghee, this is it.",Positive,04.09.2024
A2,1017,Amazon,Quick delivery,Positive,04.09.2024
A2,1018,Amazon,Good customer service,Positive,04.09.2024
A2,1019,Amazon,Good retention,Positive,04.09.2024
A2,1020,Amazon,Product is good,Positive,04.09.2024
A2,1021,Amazon,Cow ghee also good of health,Positive,05.09.2024
A2,1022,Amazon,Authentic taste,Positive,05.09.2024
A2,1023,Amazon,"One of the best Ghee ever ,best quality , amazing taste and also smells good. Over all good for health.",Positive,05.09.2024
A2,1024,Amazon,Just a normal ghee,Neutral,05.09.2024
A2,1025,Amazon,I would like to recommend to buy products from this company they are genuine products and taste is very excellent,Positive,05.09.2024
A2,1026,Amazon,Was good the first time. The second time it was smelly,Neutral,05.09.2024
A2,1027,Amazon,Very good ghee with a very nice taste and smell. Value for money,Positive,05.09.2024
A2,1028,Amazon,Good,Positive,05.09.2024
A2,1029,Amazon,"I don't think it's cow ghee they just make fool to customer, disappointing",Negative,05.09.2024
A2,1030,Amazon,No taste,Negative,05.09.2024
A2,1031,Amazon,I am a regular consumer of A2 cow ghee and I wrongly purchased it. tastes more like vanaspati ghee.... Total wastage of money...,Negative,05.09.2024
A2,1032,Amazon,Overpriced. Not satisfied,Negative,05.09.2024
A2,1033,Amazon,No test no smelling this ghee,Negative,05.09.2024
A2,1034,Amazon,West my money no buy this ghee very very bad quality.,Negative,05.09.2024
A2,1035,Amazon,"No taste, no smell, looks like duplicate product",Negative,05.09.2024
A2,1036,Amazon,"There is bad smell in the Ghee, Seems compromised with quality of the product.",Negative,05.09.2024
A2,1037,Amazon,Bad quality,Negative,05.09.2024
A2,1038,Amazon,Taste isn’t very good and we feel bad odour while cooking food,Negative,05.09.2024
A2,1039,Amazon,Best product in this price,Positive,05.09.2024
A2,1040,Amazon," Not at all good. First tasted good , but after melting it, it tasted and smelt as ' dalda",Negative,05.09.2024
A2,1041,Amazon, Cheating the public with wrong description,Negative,06.09.2024
A2,1042,Amazon,Cow ghee purest quality,Positive,06.09.2024
A2,1043,Amazon,Not at all good in taste and smell...waste of money,Negative,06.09.2024
A2,1044,Amazon,I like this product,Positive,06.09.2024
A2,1045,Amazon,PURE,Positive,06.09.2024
A2,1046,Amazon,Worst ghee not one percent cow ghee,Negative,06.09.2024
A2,1047,Amazon,Nice consistency and it does not separate/settle,Positive,06.09.2024
A2,1048,Amazon,Very bad quality,Negative,06.09.2024
A2,1049,Amazon,It neither has essence nor the taste of Cow Desi ghee.,Negative,06.09.2024
A2,1050,Amazon,Dislike,Negative,06.09.2024
A2,1051,Amazon,"Feeling cheated after purchasing this product,why amazon allows these products",Negative,06.09.2024
A2,1052,Amazon,What did they feed the cows to justify the price of 8000 and then giving discount of 90% and selling it at 800.,Negative,06.09.2024
A2,1053,Amazon,Bad Smell,Negative,06.09.2024
A2,1054,Amazon,Not Ghee,Negative,06.09.2024
A2,1055,Amazon,Only Dalda & Other,Negative,06.09.2024
A2,1056,Amazon,Very very very Worest Ghee,Negative,06.09.2024
A2,1057,Amazon,"It's not a pathmeda ghee ,it's packed by prithvimeda gayamrut so be aware",Negative,06.09.2024
A2,1058,Amazon,The ghee is really very much pure..,Positive,06.09.2024
A2,1059,Amazon,I used to eat farm house ghee in 1600 per kg but after having this ghee. I would say it's value for money and they are doing very good work..,Positive,06.09.2024
A2,1060,Amazon,Like this product,Positive,06.09.2024
A2,1061,Amazon,Very good quality and taste.,Positive,07.09.2024
A2,1062,Amazon,We recomand this product to purchase. ,Positive,07.09.2024
A2,1063,Amazon,I am using this product since 8 years. Very good taste and very imporatant of health,Positive,07.09.2024
A2,1064,Amazon,"this is not original pathmeda ghee which is founded by Jain community in galore,,,don't buy",Negative,07.09.2024
A2,1065,Amazon,Quality point of view really i loved it. ,Positive,07.09.2024
A2,1066,Amazon,"Smell, taste also add plus point",Positive,07.09.2024
A2,1067,Amazon,The ghee quality is very good however the merchant needs to improve the packaging,Negative,07.09.2024
A2,1068,Amazon,Glass jar was sent with no box packaging. The ghee was spreading across the bag.,Negative,07.09.2024
A2,1069,Amazon,Packing well done... product good,Positive,07.09.2024
A2,1070,Amazon,The aroma while cooking and opening the package was very soothing.,Positive,07.09.2024
A2,1071,Amazon,The packaging was perfect,Positive,07.09.2024
A2,1072,Amazon,Got delivery as per timelines.,Positive,07.09.2024
A2,1073,Amazon,Colour of the ghee very yellow. Very light and daanedaar. Truly value for money.,Positive,07.09.2024
A2,1074,Amazon,Smell good while cooking.,Positive,07.09.2024
A2,1075,Amazon,Product is so good with perfect smell . Seems pure.,Positive,07.09.2024
A2,1076,Amazon,Seems to have mixing and not actual ghee,Negative,07.09.2024
A2,1077,Amazon,Good pure cow ghee for havan. Worth money.,Positive,07.09.2024
A2,1078,Amazon,"Very bad, worst product, buy patanjali ghee",Negative,07.09.2024
A2,1079,Amazon,Like this very much. Recommend to purchase this product. Quality taste is excellent. Really value for money,Positive,07.09.2024
A2,1080,Amazon,Gavyratan ghee has the best taste it is the best source for indian dishes and make them worth it gavyratan ghee inhances it taste further and provides with the best vitamins and minerals and necessary fat,Positive,08.09.2024
A2,1081,Amazon,Pure ghee and best quality worth it,Positive,08.09.2024
A2,1082,Amazon,Bilona gavyratan ghee is the best ghee gavyratan has the best products ever I have tried there other products also they are damn good and pure,Positive,08.09.2024
A2,1083,Amazon,Gavyratan is a pure desi ghee product that is worth the price and better than other brands I loved gavyratan's other products too.,Positive,08.09.2024
A2,1084,Amazon,It's an okay okay product. Taste and smell is not great. Packing has RED logo instead of green,Neutral,08.09.2024
A2,1085,Amazon,"This is not ghee .. it is coloured oil . Please refer to the attached photo wherein I have heated the ghee to test for purity and as you can see, it has turned colourless. Pure ghee turns brown upon heating. I have verified this with multiple sources on the Internet.",Negative,08.09.2024
A2,1086,Amazon,"Best product very fresh and real ghee, has the best taste and loved the pure smell of the ghee and the packing is also very traditional it's a paisa vasul product. Highly appreciated and recommend.",Positive,08.09.2024
A2,1087,Amazon,Delicious ghee that won me over!Ghee is of very good quality. I am happy with the purchase and will buy again,Positive,08.09.2024
A2,1088,Amazon,Value for money,Positive,08.09.2024
A2,1089,Amazon,Good product value for money,Positive,09.09.2024
A2,1090,Amazon,"Good in taste, easy to digest and healthy.",Positive,09.09.2024
A2,1091,Amazon,"I find the product as one of the purest ghee I have used till date. Product packaging is very good, aroma is also very good. Product worth repurchasing. Value for money",Positive,09.09.2024
A2,1092,Amazon,Excellent quality and taste is awesome . I love Gavyaratan ghee . Taste of India Gavyaratan ghee ke saath hai.,Positive,09.09.2024
A2,1093,Amazon,Product seems pure. Used for making moong dal halwa and it was smelling too good. Worth buying it,Positive,09.09.2024
A2,1094,Amazon,Gavyratan has some extra ordinary product i have tried some and sincerely loved the product  and this ghee is my favourite item the flavour is so nice. My father recommend this brand he brought from Ahemdabad market and now I order it regularly.,Positive,09.09.2024
A2,1095,Amazon,Good but I think the product I received tasted like it’s made from cream,Positive,09.09.2024
A2,1096,Amazon,Good flavor and taste,Positive,09.09.2024
A2,1097,Amazon,It is feel like pure natural and good in tast,Positive,09.09.2024
A2,1098,Amazon,Good product for the price,Positive,09.09.2024
A2,1099,Amazon,Good product as compared to other companies. Pls provide buffalo ghee of this company also in good quality and taste,Positive,09.09.2024
A2,1100,Amazon,It comes with nice aroma. It is a value for money product.,Positive,09.09.2024
A2,1101,Amazon,"This is pure desi ghee and ik it's costly but totally worth the money, great taste and smell and it's authentic",Positive,09.09.2024
A2,1102,Amazon,My 10 months old son started loving his solids when i poured one spoon in his daily meals. It is really purest of all time and it enhances the flavours of your any cooked items. Magical one! Love love love it! Keep the good work going Rosier team,Positive,09.09.2024
A2,1103,Amazon,Excellent pacakaging and delicious ghee!!,Positive,09.09.2024
A2,1104,Amazon,"Superb quality. taste , organic , value for money",Positive,09.09.2024
